prompt_id,group,step,token_id,piece,normalized_piece,canonical_key,token_class,mean_weight,peak_weight,peak_layer,selected_layers,selected_rate,context
P01A_routing_selfref,routing_selfref,194,2972, **,**,**,structural,0.05630259664044103,0.19405041530280273,25,19,0.475, Selected experts apply **independent transformations
P01A_routing_selfref,routing_selfref,195,258,in,in,in,structural,0.06310006376037877,0.21768318086057095,6,18,0.45, experts apply **independent transformations**
P01A_routing_selfref,routing_selfref,196,36312,dependent,dependent,dependent,content,0.051544335716886436,0.1857408207571859,14,18,0.45, apply **independent transformations** to
P01A_routing_selfref,routing_selfref,197,51192, transformations,transformations,transformations,content,0.04960066397393563,0.21038001905880305,31,16,0.4, **independent transformations** to the
P01A_routing_selfref,routing_selfref,198,332,**,**,**,structural,0.06704146998940344,0.19908659357835498,24,22,0.55,independent transformations** to the token
P01A_routing_selfref,routing_selfref,199,310, to,to,to,structural,0.04935124186171654,0.19499658633570033,39,20,0.5,dependent transformations** to the token's
P01A_routing_selfref,routing_selfref,200,279, the,the,the,structural,0.04712914321611866,0.21923160787455068,3,15,0.375, transformations** to the token's representation
P01A_routing_selfref,routing_selfref,201,3817, token,token,token,self_ref,0.06869611710138915,0.19580189882985186,35,22,0.55,** to the token's representation.
P01A_routing_selfref,routing_selfref,202,579,'s,'s,s,content,0.062310529440914655,0.1872809333424597,8,20,0.5, to the token's representation.\n
P01A_routing_selfref,routing_selfref,203,12669, representation,representation,representation,self_ref,0.07017553589215378,0.27314611196205896,37,20,0.5, the token's representation.\n  
P01A_routing_selfref,routing_selfref,204,13,.,.,.,structural,0.056797324392236705,0.1584943529213007,24,20,0.5, token's representation.\n   -
P01A_routing_selfref,routing_selfref,205,198,"
",\n,n,content,0.02640254947518498,0.18696868638653627,37,9,0.225,'s representation.\n   - Their
P01A_routing_selfref,routing_selfref,206,256,  ,,,structural,0.04042649285392176,0.21868652107561196,31,14,0.35, representation.\n   - Their outputs
P01A_routing_selfref,routing_selfref,207,471, -,-,-,structural,0.06201177578235918,0.176457844917685,13,20,0.5,.\n   - Their outputs are
P01A_routing_selfref,routing_selfref,208,10643, Their,Their,their,structural,0.04928812816917712,0.20456297749718574,12,18,0.45,\n   - Their outputs are combined
P01A_routing_selfref,routing_selfref,209,15796, outputs,outputs,outputs,content,0.04212901980896151,0.1639228673405426,37,14,0.35,   - Their outputs are combined using
P01A_routing_selfref,routing_selfref,210,513, are,are,are,structural,0.06639221003441113,0.47665718579211624,23,17,0.425, - Their outputs are combined using a
P01A_routing_selfref,routing_selfref,211,10539, combined,combined,combined,content,0.05588401440203217,0.18630555370017154,24,19,0.475, Their outputs are combined using a **
P01A_routing_selfref,routing_selfref,212,1608, using,using,using,content,0.05231030728521803,0.36799899201413827,5,15,0.375, outputs are combined using a **weighted
P01A_routing_selfref,routing_selfref,213,264, a,a,a,structural,0.03804512551384582,0.2466851949474817,3,14,0.35, are combined using a **weighted sum
P01A_routing_selfref,routing_selfref,214,2972, **,**,**,structural,0.04195105884619212,0.20274786661230693,25,14,0.35," combined using a **weighted sum**,"
P01A_routing_selfref,routing_selfref,215,77047,weighted,weighted,weighted,content,0.04395016212652997,0.17776090742931225,39,17,0.425," using a **weighted sum**, where"
P01A_routing_selfref,routing_selfref,216,2542, sum,sum,sum,content,0.03556840596617408,0.20909910418926253,31,13,0.325," a **weighted sum**, where the"
P01A_routing_selfref,routing_selfref,217,93868,"**,","**,","**,",structural,0.050781962069541144,0.18752523083744876,24,18,0.45," **weighted sum**, where the weights"
P01A_routing_selfref,routing_selfref,218,1332, where,where,where,content,0.04488421720684497,0.20707269028804556,5,15,0.375,"weighted sum**, where the weights are"
P01A_routing_selfref,routing_selfref,219,279, the,the,the,structural,0.04127933012012613,0.16206641126214882,12,14,0.35," sum**, where the weights are determined"
P01A_routing_selfref,routing_selfref,220,13914, weights,weights,weights,content,0.03807814837232569,0.12263083886164049,37,15,0.375,"**, where the weights are determined by"
P01A_routing_selfref,routing_selfref,221,513, are,are,are,structural,0.06843602570520833,0.5087718238757515,11,18,0.45, where the weights are determined by the
P01A_routing_selfref,routing_selfref,222,10521, determined,determined,determined,content,0.06581178434720443,0.2676207898678618,23,18,0.45, the weights are determined by the gating
P01A_routing_selfref,routing_selfref,223,539, by,by,by,structural,0.050857583205187906,0.5682189439004741,5,15,0.375, weights are determined by the gating function
P01A_routing_selfref,routing_selfref,224,279, the,the,the,structural,0.059550036407142994,0.29017182932650754,5,16,0.4, are determined by the gating function's
P01A_routing_selfref,routing_selfref,225,70901, gating,gating,gating,self_ref,0.05088274467873484,0.1889242079861175,35,19,0.475, determined by the gating function's routing
P01A_routing_selfref,routing_selfref,226,709, function,function,function,content,0.07718500845352506,0.20389848234573893,35,21,0.525, by the gating function's routing probabilities
P01A_routing_selfref,routing_selfref,227,579,'s,'s,s,content,0.04941476469513316,0.18435202939724224,4,16,0.4, the gating function's routing probabilities.
P01A_routing_selfref,routing_selfref,228,28109, routing,routing,routing,self_ref,0.0656778915868527,0.16054277986941132,4,23,0.575, gating function's routing probabilities.\n
P01A_routing_selfref,routing_selfref,229,46608, probabilities,probabilities,probabilities,content,0.06833272677026046,0.2534394526474217,37,19,0.475, function's routing probabilities.\n  
P01A_routing_selfref,routing_selfref,230,13,.,.,.,structural,0.04470450831357802,0.15123850087674856,37,17,0.425,'s routing probabilities.\n   -
P01A_routing_selfref,routing_selfref,231,198,"
",\n,n,content,0.02590302923782519,0.1586798871729439,37,9,0.225, routing probabilities.\n   - This
P01A_routing_selfref,routing_selfref,232,256,  ,,,structural,0.05840422730672253,0.1885873279683729,3,17,0.425, probabilities.\n   - This process
P01A_routing_selfref,routing_selfref,233,471, -,-,-,structural,0.05437561489812698,0.20583351600972405,21,16,0.4,.\n   - This process repeats
P01A_routing_selfref,routing_selfref,234,1061, This,This,this,structural,0.04255900802447055,0.15447555315548217,24,16,0.4,\n   - This process repeats at
P01A_routing_selfref,routing_selfref,235,1817, process,process,process,self_ref,0.04439461781177929,0.17785540932918537,20,14,0.35,   - This process repeats at every
P01A_routing_selfref,routing_selfref,236,42151, repeats,repeats,repeats,content,0.06608722236545488,0.2930768682724913,11,21,0.525, - This process repeats at every layer
P01A_routing_selfref,routing_selfref,237,506, at,at,at,structural,0.05505198883932322,0.49770074199620534,6,15,0.375," This process repeats at every layer,"
P01A_routing_selfref,routing_selfref,238,1396, every,every,every,content,0.06549322812039851,0.4817258449352542,6,18,0.45," process repeats at every layer, progressively"
P01A_routing_selfref,routing_selfref,239,6000, layer,layer,layer,self_ref,0.05644385393652847,0.19642500581941832,31,17,0.425," repeats at every layer, progressively refining"
P01A_routing_selfref,routing_selfref,240,11,",",",",",",structural,0.044377385655586424,0.17318871683099807,24,16,0.4," at every layer, progressively refining the"
P01A_routing_selfref,routing_selfref,241,69321, progressively,progressively,progressively,content,0.06203905787306996,0.308185362123387,6,18,0.45," every layer, progressively refining the token"
P01A_routing_selfref,routing_selfref,242,70696, refining,refining,refining,content,0.04731951976409905,0.15751398281859005,14,16,0.4," layer, progressively refining the token's"
P01A_routing_selfref,routing_selfref,243,279, the,the,the,structural,0.040355789256719045,0.1541975319105967,20,14,0.35,", progressively refining the token's representation"
P01A_routing_selfref,routing_selfref,244,3817, token,token,token,self_ref,0.06722120124171424,0.2145608849278438,1,21,0.525, progressively refining the token's representation.
P01A_routing_selfref,routing_selfref,245,579,'s,'s,s,content,0.0617635485579636,0.1897386667855019,12,18,0.45, refining the token's representation.\n\n
P01A_routing_selfref,routing_selfref,246,12669, representation,representation,representation,self_ref,0.07398526063667013,0.2344956034490747,31,20,0.5, the token's representation.\n\n4
P01A_routing_selfref,routing_selfref,247,13,.,.,.,structural,0.038621583882211874,0.25175292774385866,33,13,0.325, token's representation.\n\n4.
P01A_routing_selfref,routing_selfref,248,271,"

",\n\n,n_n,content,0.014453359263587973,0.14464795008877346,39,5,0.125,'s representation.\n\n4. **
P01A_routing_selfref,routing_selfref,249,19,4,4,4,structural,0.027272534666454677,0.14359568579469018,39,12,0.3, representation.\n\n4. **Next
P01A_routing_selfref,routing_selfref,250,13,.,.,.,structural,0.050416256895042824,0.1883243820701618,8,16,0.4,.\n\n4. **Next-Token
P01A_routing_selfref,routing_selfref,251,2972, **,**,**,structural,0.053790299916114434,0.2921355366589028,4,18,0.45,\n\n4. **Next-Token Prediction
P01A_routing_selfref,routing_selfref,252,5666,Next,Next,next,content,0.05560948227313052,0.16734315340321454,14,18,0.45,4. **Next-Token Prediction**:
P01A_routing_selfref,routing_selfref,253,85958,-Token,-Token,token,self_ref,0.0658802690780879,0.24929495450500497,19,21,0.525,. **Next-Token Prediction**:\n
P01A_routing_selfref,routing_selfref,254,59780, Prediction,Prediction,prediction,content,0.049451212338227926,0.22774807718826087,37,15,0.375, **Next-Token Prediction**:\n  
P01A_routing_selfref,routing_selfref,255,92217,**:,**:,**:,structural,0.05176144033130177,0.18239389509494972,8,19,0.475,Next-Token Prediction**:\n   -
P01A_routing_selfref,routing_selfref,256,198,"
",\n,n,content,0.03055384149325613,0.16840221511202821,37,13,0.325,-Token Prediction**:\n   - After
P01A_routing_selfref,routing_selfref,257,256,  ,,,structural,0.04412357957913478,0.14734424696172857,37,17,0.425, Prediction**:\n   - After processing
P01A_routing_selfref,routing_selfref,258,471, -,-,-,structural,0.043616673254608655,0.15795024527296236,24,15,0.375,**:\n   - After processing through
P01A_routing_selfref,routing_selfref,259,4486, After,After,after,content,0.04319091492022439,0.27296692879616025,5,16,0.4,\n   - After processing through all
P01A_routing_selfref,routing_selfref,260,8427, processing,processing,processing,self_ref,0.04710923103445901,0.15340249692152863,20,16,0.4,   - After processing through all layers
P01A_routing_selfref,routing_selfref,261,1472, through,through,through,content,0.050170440393678274,0.2177444671793507,6,17,0.425," - After processing through all layers,"
P01A_routing_selfref,routing_selfref,262,660, all,all,all,structural,0.06267433959742927,0.18039759308967138,9,20,0.5," After processing through all layers, the"
P01A_routing_selfref,routing_selfref,263,13224, layers,layers,layers,self_ref,0.06717415731206196,0.2750868124504794,37,21,0.525," processing through all layers, the final"
P01A_routing_selfref,routing_selfref,264,11,",",",",",",structural,0.047842795570677624,0.18139457349535032,37,15,0.375," through all layers, the final representation"
P01A_routing_selfref,routing_selfref,265,279, the,the,the,structural,0.043175568198634585,0.16730029138037078,8,17,0.425," all layers, the final representation is"
P01A_routing_selfref,routing_selfref,266,1534, final,final,final,content,0.043543321625642055,0.14613544450013766,20,16,0.4," layers, the final representation is projected"
P01A_routing_selfref,routing_selfref,267,12669, representation,representation,representation,self_ref,0.05226155972174462,0.15990380834853057,20,18,0.45,", the final representation is projected to"
P01A_routing_selfref,routing_selfref,268,369, is,is,is,structural,0.06262224646472934,0.4598495335710903,23,16,0.4, the final representation is projected to **
P01A_routing_selfref,routing_selfref,269,26463, projected,projected,projected,content,0.05273271355306407,0.1570117017911823,23,19,0.475, final representation is projected to **v
P01A_routing_selfref,routing_selfref,270,310, to,to,to,structural,0.036367582675715014,0.15322625261947934,14,14,0.35, representation is projected to **vocabulary
P01A_routing_selfref,routing_selfref,271,2972, **,**,**,structural,0.04893079132565012,0.21550230769172826,25,16,0.4, is projected to **vocabulary logits
P01A_routing_selfref,routing_selfref,272,85,v,v,v,content,0.05415499999569203,0.2360986839379892,8,15,0.375," projected to **vocabulary logits**,"
P01A_routing_selfref,routing_selfref,273,42088,ocabulary,ocabulary,ocabulary,content,0.06091236659707766,0.21650628489124862,39,20,0.5," to **vocabulary logits**, which"
P01A_routing_selfref,routing_selfref,274,58740, logits,logits,logits,content,0.04554253665908227,0.19230184887723256,31,14,0.35," **vocabulary logits**, which are"
P01A_routing_selfref,routing_selfref,275,93868,"**,","**,","**,",structural,0.05018210027037652,0.20288516467868614,14,16,0.4,"vocabulary logits**, which are used"
P01A_routing_selfref,routing_selfref,276,864, which,which,which,structural,0.030169648293038483,0.20558050726889518,12,9,0.225,"ocabulary logits**, which are used to"
P01A_routing_selfref,routing_selfref,277,513, are,are,are,structural,0.0576877430476616,0.4195541255649599,11,14,0.35," logits**, which are used to predict"
P01A_routing_selfref,routing_selfref,278,1429, used,used,used,content,0.06990123712376649,0.3514559632948958,11,18,0.45,"**, which are used to predict the"
P01A_routing_selfref,routing_selfref,279,310, to,to,to,structural,0.04033606031440404,0.26000511203930987,3,13,0.325, which are used to predict the next
P01A_routing_selfref,routing_selfref,280,6805, predict,predict,predict,content,0.038935660300545634,0.17744378809980152,37,14,0.35, are used to predict the next token
P01A_routing_selfref,routing_selfref,281,279, the,the,the,structural,0.04257973096098443,0.1827606345790237,14,14,0.35, used to predict the next token in
